"","Unknown.305","Unknown.356","Unknown.220","Unknown.290","Unknown.193","Unknown.369","Unknown.258","Unknown.138","Unknown.299","Unknown.55","Unknown.198","Unknown.353","Unknown.337","Unknown.116","Unknown.298","Unknown.185","Unknown.234","Unknown.221","Unknown.201","Unknown.359","Unknown.190","Unknown.296","Unknown.254","Unknown.194","Unknown.70","Unknown.303","Unknown.232","Unknown.89","Unknown.145","Unknown.178","Unknown.375","Unknown.144","Unknown.109","Unknown.239","Unknown.226","Unknown.118","Unknown.360","Unknown.180","Unknown.274","Unknown.338","Unknown.80","Unknown.174","Unknown.247","Unknown.197","Unknown.186","Unknown.184","Unknown.204","Unknown.210","Unknown.42","Unknown.383","Unknown.286","Unknown.153","Unknown.294","Unknown.192","Unknown.363","Unknown.151","Unknown.332","Unknown.354","Unknown.315","Unknown.214","Unknown.241","Unknown.41","Unknown.352","Unknown.38","Unknown.208","Unknown.328","Unknown.317","Unknown.43","Unknown.81","Unknown.77","Unknown.122","Unknown.215","Unknown.135","Unknown.22","Unknown.275","Unknown.243","Unknown.50","Unknown.236","Unknown.364","Unknown.170","Unknown.230","Unknown.34","Unknown.106","Unknown.387","Unknown.265","Unknown.283","Unknown.207","Unknown.293","Unknown.200","Unknown.137","Ribitol","Unknown.393","Unknown.367","Unknown.150","Unknown.74","Unknown.394","Unknown.103","Unknown.54","Unknown.266","Unknown.37","Unknown.271","Unknown.129","Unknown.59","Unknown.313","Unknown.390","Unknown.39","Unknown.187","Unknown.121","Unknown.323","Unknown.368","Unknown.228","Unknown.44","Unknown.278","Unknown.288","Unknown.85","Unknown.62","Unknown.58","Unknown.128","Unknown.277","Unknown.350","Unknown.365","Unknown.371","Unknown.132","Unknown.355","Unknown.6","Unknown.14","Unknown.149","Unknown.246","Unknown.78","Unknown.378","Unknown.84","Unknown.75","Unknown.212","Unknown.250","Unknown.314","Unknown.209","Unknown.351","Unknown.195","Unknown.329","Unknown.374","Unknown.219","Unknown.73","Unknown.330","Unknown.181","Unknown.115","Unknown.76","Unknown.141","Unknown.10","Unknown.242","Unknown.127","Unknown.345","Unknown.51","Unknown.142","Unknown.372","Unknown.255","Unknown.334","Unknown.325","Unknown.259","Unknown.301","Unknown.273","Unknown.15","Unknown.61","Unknown.168","Unknown.120","Unknown.335","Unknown.86","Unknown.134","Unknown.114","Unknown.284","Unknown.362","Unknown.69","Unknown.90","Unknown.87","Unknown.2","Unknown.112","Unknown.340","Unknown.57","Unknown.196","Unknown.320","Unknown.269","Unknown.88","Unknown.24","Unknown.64","Unknown.124","Unknown.218","Unknown.327","Unknown.311","Unknown.336","Unknown.35","Unknown.245","Unknown.56","Unknown.159","Unknown.217","Unknown.11","Unknown.249","Unknown.267","Unknown.268","Unknown.333","Unknown.111","Unknown.240","Unknown.16","Unknown.379","Unknown.302","Unknown.49","Unknown.72","Unknown.211","Unknown.131","Unknown.282","Unknown.324","Unknown.4","Unknown.140","Unknown.224","Unknown.312","Unknown.300","Unknown.231","Unknown.91","Unknown.82","Unknown.162","Unknown.19","Unknown.158","Unknown.125","Unknown.291","Unknown.97","Unknown.1","Unknown.316","Unknown.133","Unknown.225","Unknown.83","Unknown.319","Unknown.63","Unknown.36","Unknown.205","Unknown.272","Unknown.347","Unknown.297","Unknown.318","Unknown.17","Unknown.342","Unknown.348","Unknown.126","Unknown.13","Unknown.113","Unknown.199","Unknown.40","Unknown.264","Unknown.18","Unknown.344","Unknown.93","Unknown.148","Unknown.155","Unknown.341","Unknown.260","Unknown.119","Unknown.9","Unknown.176","Unknown.102","Unknown.167","Unknown.7","Unknown.281","Unknown.29","Unknown.253","Unknown.33","Unknown.386","Unknown.343","Unknown.139","Unknown.31","Unknown.373","Unknown.8","Unknown.67","Unknown.108","Unknown.358","Unknown.252","Unknown.100","Unknown.94","Unknown.304","Unknown.370","Unknown.117","Unknown.65","Unknown.130","Unknown.223","Unknown.143","Unknown.229","Unknown.381","Unknown.235","Unknown.326","Unknown.71","Unknown.60","Unknown.46","Unknown.123","Unknown.136","Unknown.101","Unknown.66","Unknown.213","Unknown.349","Unknown.262","Unknown.389","treatment","batID","concentration","data"
"56",0,0,0,0,0,0,0,0,0,0.004892620673261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084366098062026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049169496797412,0,0,0,0,0,0,0,0,0.0616903146206046,0,0,0,0,0,0,0,0,0,0,0,0.0068964112857242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392559055741834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093810350183865,0,0.0564183913266287,0,0,0,0,0,0,0,0,0,0,0,0,0.0717341713903412,0.0110534147551746,0,0,0,0,0,0,0,0,0,0,0,0.0930709016404513,0,0,0,0,0,0,0,0,0,0.135506819085274,0,0,0,0,0,0,0,0,0,0.0591137387374659,0,0,0,0,0,0,0.0594930413581808,0,0,0,0,0,0,0,0,0.11503214024588,0,0,0,0,0,0,0,0,0,0,0.0136970390813689,0,0,0.836622809769219,0,0,0,0,0,0,0,0,0,0,0,0,0.349105917632367,0,0,0,0,0,0,0.0185743343962172,0,0,0,0,0.0198769898612984,0,0,0,0,0.0731460200341131,0,0.0204267870943548,0,0.193237444225992,0,0.0209804156670143,0,0.0136606413551387,0,0,0,0.0159824331546658,0,0.171354748082429,0,0,0,0,0.0095170475742994,0.1271046913355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794447423417412,0,0,0,0,0,0,0,0,"C1",12,"2","24.02.21"
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304045469094013,0,0,0,0,0,0,0,0,0.13869625520111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306567219188578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121777251874339,0,0,0,0,0,0,0,0,0,0,0,0,0.0337875716516493,0,0,0,0,0,0,0,0,0,0,0,0,1.40759046778464,0,0,0.0160926452188588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446776524446427,0,0,0,0,0,0,0,0,0,0.0389009049203224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359690794642251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388000349165398,0,0,0,0,0,0,0,0,0,0,0,0,0.0223077892980806,0,0,0,0.427576307187958,0,0,0,0.00745274143332396,0,0,0,0.00779026798444274,0,0.0334888412558315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092524950777378,0,0,0,0,0,0,0,0,"C1",13,"2","01.03.21"
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180629593630887,0,0,0,0,0,0,0,0,0.0940733772342427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186412025044424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284624124021874,0,0,0,0,0,0,0,0,0,0,0,0,0.034437591529509,0,0,0,0,0,0,0,0,0,0,0,0,0.0730424600190824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410409854276839,0,0,0,0,0,0,0,0,0,0.02576215970815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572614194230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024969752440369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467234735822214,0,0,0,0,0,0,0,0,0,0.042572258931639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C1",14,"2","28.02.21"
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013858418046926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442966957512016,0,0,0,0.0690911222387835,0.0457285927216091,0,0,0,0,0.0583812027934551,0,0,0.0902513774681382,0,0,0,0,0.0476545360151396,0,0,0,0,0,0,0,0,0.140845070422535,0,0,0.0892214164894241,0,0,0,0,0,0,0,0,0,0,0,0.0295674163889401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310495553583092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103933948518698,0,0,0,0.0143608380365427,0,0,0,0,0,0,0,0,0.255413575388119,0,0,0,0,0,0,0,0,0,0,0,0,0.0967744636666611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184044815863074,0,0,0,0,0,0,0.314883354825744,0,0,0,0,0,0,0,0,0.233700658170186,0,0,0,0,0,0,0,0,0.0645023530002847,0,0,0,0,1.16876287451223,0,0,0,0,0,0,0,0,0,0,0,0,0.0197618529249217,0,0,0,0.0652643566512033,0,0,0,0,0.0804039456716518,0,0,0,0,0,0,0,0,0,0,0,0.919997990320042,0,0,0,0.00537589388889819,0,0,0,0,0,0.134305236891025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C1",15,"2","27.02.21"
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895921448353891,0,0,0,0,0,0,0,0,0.0983284169124877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304722844733942,0,0,0,0,0,0,0,0,0,0,0,0,0.0823910004395699,0,0,0,0,0,0,0,0,0,0,0,0,0.850481668988024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702669806840117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717543100715785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482797655762341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201593664890908,0,0,0,0.00357266078552274,0,0,0,0.0040541326491967,0,0.0437336942837183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493020210549042,0,0,0,0,0,0,0,0,"C1",17,"2","26.02.21"
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800501005564118,0,0,0,0,0,0,0,0,0.0692520775623269,0,0,0,0,0,0,0,0,0.0625178571773168,0,0,0.014768176520688,0,0,0.0431949298273236,0,0,0,0,0,0.033523533673883,0,0,0,0,0,0,0,0,0,0,0,0,0.126369504317109,0.0443754758366637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135805358838879,0,0,0,0.00813044306913357,0,0,0,0,0,0,0,0,0.167597803412527,0,0,0,0,0,0,0,0,0,0,0,0,0.089817983643308,0,0,0,0,0,0,0,0,0,0.849893801940477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197531455591662,0,0,0,0,0,0,0,0,0.174283780330809,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39529754470268,0,0,0,0.1820850326858,0,0.421120058918327,0,0,0,0,0,0,0,0,0,0,0.139803890875322,0,0,0.152733139958383,0,0.0532721386714748,0,0,0,0,0,0,0,0.330436530724902,0,0,0,0.197903214070565,0,0,0,0,0,0,0,0,0,0.0646547589682618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417987071432001,0,0,0,0,0,0,0,0,"C1",18,"2","26.02.21"
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511770726714432,0,0,0,0,0,0,0,0,0,0,0,0.0259065643786712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208228861121224,0,0,0,0,0,0,0,0.0852346957909116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453221764007418,0,0,0,0,0,0,0,0,0,0,0,0,0.0591404948669002,0,0,0,0,0,0,0,0,0,0,0,0,0.437310821018652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953448072762781,0,0,0,0,0,0.0687226798009704,0,0,0,0,0,0,0,0,0.153491464508961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919059700478645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600500550697359,0,0,0,0,0,0,0,0,0,0,0,0,0.103502226577934,0,0,0,0.274739655883481,0,0,0,0.00156469797131184,0,0,0,0,0,0.14795141600078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176251141402646,0.0444030753566176,0,0,0,0,0,0,0,0,"C1",19,"2","25.02.21"
"63",0.00525762660122168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129837840524141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015792801916174,0,0,0,0.0136955467993243,0,0,0,0,0,0.0264746764232375,0,0,0,0.00335597040718697,0,0,0,0,0,0,0,0,0,0,0,0,0.103734439834025,0,0,0,0.0191505834244981,0,0,0,0,0,0,0,0,0,0,0.0100045226817598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556424602374556,0.00853209745723574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282767220547276,0,0,0,0,0,0,0,0,0,0,0,0,0.0266449199301321,0,0,0,0,0,0,0,0,0,0,0,0,0.0490029634685687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482495453955036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534347279512382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520073991450299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286570532935345,0,0,0,0,0.0176292584692704,0,0,0,0,0,0,0,0.0899664489892136,0,0,0,0.0713972290297489,0,0,0,0.00434302052694784,0,0,0,0.00373086834258238,0,0.0515113385435574,0,0,0,0,0,0,0.0094521368349211,0,0,0,0,0,0,0,0,0,0,0,0,0.0133007267514199,0,0,0,0,0,0,0,0,"C1",2,"0.1","16.02.21"
"64",0,0,0,0,0,0,0,0.00722724040018516,0,0.00618158138522994,0,0,0,0.00391106030858691,0,0,0,0,0,0,0,0,0,0,0,0.00486434661904078,0,0,0.00571602295454317,0,0,0.00792188313803527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307434835121373,0,0,0.0195109626447739,0,0,0,0.0209279599318245,0,0,0,0,0,0.0221749914425927,0,0.0681821406465321,0,0,0,0.0491256517079048,0.0310944997892424,0,0.0474259939450801,0.0157495461174792,0.0330250893133205,0.0204236049652472,0,0,0.04536238772652,0,0,0,0,0.0319221592215745,0,0,0,0,0,0,0,0,0.0576701268742791,0,0,0.0146133618521126,0,0,0,0.00378912833864513,0,0,0,0,0,0,0,0.00783874770398406,0,0,0,0,0,0.00951254110954841,0,0,0.0332763430695642,0,0,0,0,0,0,0,0,0,0.0131501782128113,0,0,0,0,0,0,0,0.012849043196137,0,0,0,0,0,0,0,0.0433966965747314,0,0,0,0,0.0322731754986796,0,0.126009301118464,0,0,0,0,0,0,0,0,0,0,0,0,0.0693331045446188,0,0,0,0,0,0,0,0,0,0,0,0,0.0384806212411699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162154740389839,0,0.160606573862397,0,0,0,0,0,0.0735804014975906,0,0,0,0,0,0,0,0,0,0,0,0.0374922333030055,0,0,0,0,0.705200937974611,0,0,0,0.0414347003311229,0,0,0,0,0,0,0.000842439065052258,0,0,0,0,0,0.0157125970356786,0,0,0,0,0.0433117136865902,0,0,0,0.00490129570084132,0,0,0,0.0290937070097433,0,0,0,0.300144781282127,0,0,0,0.011271317403254,0,0,0,0.00984508284575325,0,0.115499134800301,0,0,0,0,0,0,0.0613816621411431,0,0,0,0,0,0,0,0,0,0,0,0,0.0275085914005003,0,0,0,0,0,0,0,0,"C1",20,"2","26.02.21"
"65",0,0,0,0,0,0,0,0,0,0.0028763300245076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169308565479469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179741155937212,0,0,0,0.0232154608279289,0.0109497993914529,0,0,0,0,0.0148399178672213,0,0,0,0,0,0,0,0.0632674723013618,0,0,0,0,0,0,0,0,0.0662690523525514,0,0,0,0.0204128072897048,0,0,0,0,0.0146822501865747,0,0,0.00788633109178518,0,0,0.0148929649373454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343155602514001,0,0,0,0,0,0,0.0106079404950974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677985762077967,0,0,0,0.00601347481045877,0,0,0,0,0,0,0,0,0.0743159981844345,0,0,0,0,0,0,0,0,0,0,0,0,1.7932429437782,0,0,0,0,0,0,0,0,0,0,0,0,0.0188081334184503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187472766407801,0,0,0.0115893112923936,0,0,0,0,0,0.138110994127586,0,0,0,0,0,0,0,0,0.034436389688905,0,0,0,0,0.661788723333404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501618989212539,0,0,0,0,0.0195242688651259,0,0,0,0,0,0,0.00401536850245041,0.0154455385844716,0,0,0,0.289474914607847,0,0,0,0.012533843846548,0,0,0,0.0105268963601856,0,0.0500572783107314,0,0,0,0,0,0,0,0,0,0.00849784592793818,0,0,0,0,0,0,0,0,0,0.0385165934992849,0,0,0,0,0,0,0,0,"C1",21,"3","07.03.21"
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100526444334306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205745070653099,0,0,0,0.0194583365023335,0,0,0,0,0,0.0216195839618547,0,0,0,0,0,0,0,0.0518059547287192,0,0,0,0,0,0,0,0,0.0793021411578113,0,0,0.026989999524099,0.0231736915100498,0,0,0,0,0,0,0,0.00790703758052442,0,0,0.0149908105037707,0,0,0,0,0,0,0,0,0,0,0.00862650548481238,0,0,0,0,0,0,0,0.0248756738844227,0.0104209096255464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033839163348121,0,0,0,0,0,0,0,0,0,0,0,0,0.0431481680306769,0,0,0,0,0,0,0,0,0,0,0,0,0.0158354032609783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687745910326174,0,0,0,0,0,0,0.0442941979335545,0,0,0,0,0,0,0,0,0.170737127428842,0,0,0.0134167967289747,0,0,0,0,0,0,0,0,0,0,0.761127370943561,0,0,0,0,0,0,0,0,0,0,0,0,0.00524813445598195,0,0,0,0.0233798631427015,0,0,0,0,0.0292052781701082,0,0,0,0,0,0,0,0.0250207049639432,0,0,0,0.262429472772356,0,0,0,0.0137879056677478,0,0,0,0.0123575010991436,0,0.0467810543853325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616524275294981,0,0,0,0.011625236334898,0,0,0,0,"C1",22,"3","07.03.21"
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173042133391027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247745099077014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10482180293501,0,0,0,0.0170029202390643,0,0,0,0,0,0,0,0.0154948435458241,0.000839431578181797,0,0,0,0,0,0,0,0,0,0,0,0,0.0191240558871955,0,0,0,0,0,0,0,0.104360196126663,0.0410105022557589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389223960651186,0,0,0,0,0,0,0,0,0,0,0,0,0.0609522386149837,0,0,0,0,0,0,0,0,0,0,0,0,0.306649511327565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693207753080283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02608426484862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541095017387109,0,0,0,0,0.0263695910255516,0,0,0,0,0,0,0.00451778530752737,0.201307293037943,0,0,0,0.353966223174502,0,0,0,0.018276568343772,0,0,0,0.0142743648117114,0,0.0385365153300427,0,0,0,0,0,0,0,0,0,0.0103664160729783,0.0098540566836082,0,0,0,0,0,0,0,0,0.0951030864674623,0,0,0,0.0223448307908143,0.00996281221437072,0,0,0,"C1",23,"3","11.03.21"
"68",0,0,0,0,0,0,0,0,0,0.00647881595706155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196143344364797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323597507990228,0,0,0,0,0,0,0,0,0,0.0280311777101767,0,0,0,0,0,0,0,0.10516840989259,0,0,0,0,0,0,0,0,0.06265664160401,0,0,0,0,0,0,0,0,0.0433231806916804,0,0,0,0,0,0.0337609976028381,0,0,0,0,0,0.0240802234704658,0,0,0,0,0,0,0,0,0,0,0,0,0.0857038746689906,0,0,0,0,0,0,0.0153263319677887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18935556753117,0,0,0,0,0,0,0,0,0,0,0,0,0.114793009320133,0,0,0,0,0,0,0,0,0,0,0,0,5.27120648161221,0,0,0.0261306001967613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460036503571525,0,0,0,0,0,0,0,0,0.155897289171027,0,0,0,0,0,0,0,0,0.0465469845855362,0,0,0,0,1.14182265445953,0,0,0,0.0682023332975064,0,0,0,0,0,0,0,0,0,0,0,0,0.0362826176863187,0,0,0.0394408844245395,0,0.0407547483541748,0,0,0,0,0,0,0.00438474779367605,0.111179103309402,0,0,0,0.538234813511839,0,0,0,0.0152514323613487,0,0,0,0.0134132711866332,0,0.106394890948046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904568788609967,0,0,0,0,0,0,0,0,"C1",24,"3","11.03.21"
"69",0,0,0,0,0,0,0,0,0,0.001381091949484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038752909674544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330290376225122,0,0,0,0,0,0,0,0,0,0,0,0,0.00349251197199695,0,0.00438196843817366,0,0,0,0,0,0,0,0,0,0.00637542761203478,0,0,0,0,0,0,0,0.0180452389513119,0,0,0,0,0,0,0,0,0.061576354679803,0,0,0,0.00329815366096323,0,0,0,0,0.0209467591547277,0,0.00132646578467208,0.00288014474761984,0,0,0.00724707119838152,0,0,0,0,0,0.0160066538152149,0,0,0,0,0.00320711005294336,0,0,0,0,0,0,0,0.0597641910384336,0,0.000454426356551343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350438722521693,0,0.00327559067984526,0,0.00344421927556902,0,0,0,0,0,0,0,0,0.0194097055462879,0,0,0,0,0,0,0,0,0,0,0,0,0.0130651535926251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178429638047982,0,0,0,0,0,0,0.0170797808645273,0,0,0,0,0,0,0,0,0.0816835334318779,0,0,0,0,0,0,0,0.146090948479325,0.00471447552833318,0,0,0,0,0.156906533270311,0,0,0,0.0147648981701786,0,0,0,0,0,0,0,0,0.00329538276854523,0,0,0,0.0120727782652085,0,0,0.0127750015722835,0,0.00986714790048373,0,0,0,0,0,0,0.00259632619566225,0.0765106731292534,0,0,0,0.16735319352793,0,0,0,0.0106568522396126,0,0,0,0.00954928695596219,0,0.0124880162861339,0,0,0,0,0,0,0,0,0,0.00632278065609286,0,0,0.00495910574466483,0,0,0,0,0,0,0.0412997556484563,0,0,0,0.00740817880039929,0.00348855355425696,0,0,0,"C1",25,"3","11.03.21"
